Ticker,Composite_Grade,Valuation_Rank,Quality_Rank,Floor Tier,Status,Close Price,FCF_Yield,EV_EBITDA,NetDebt_EBITDA,Op_Margin,ROA,Sector
LYB,63.3,80.5,46.1,🟢 Strong Green (< -60),Posted Strong Dot (Yesterday),60.18,0.06538374785646943,8.572,3.27,0.17924999,0.04112,Basic Materials
MCY,62.2,62.7,61.7,🟢 Strong Green (< -60),Live Strong Dot (Today),99.41,0.0,3.467,0.0,0.19934,0.0757,Financial Services
WM,61.4,66.9,55.8,🟢 Strong Green (< -60),Posted Strong Dot (Yesterday),207.96,0.0284055524160837,13.567,2.93,0.18986,0.06566,Industrials
GVA,61.0,82.5,39.6,🟢 Strong Green (< -60),Live Strong Dot (Today),115.08,0.1875834949153975,11.914,1.41,0.08996,0.047280002,Industrials
ACIW,60.7,70.8,50.6,🟢 Strong Green (< -60),Live Strong Dot (Today),49.51,0.05212491125291978,14.862,1.82,0.10466,0.06984,Technology
ABNB,60.0,61.0,59.1,🟢 Strong Green (< -60),Live Strong Dot (Today),157.47,0.03401048198517737,30.159,0.0,0.21009001,0.061389998,Consumer Cyclical
SPXC,59.1,63.0,55.2,🟢 Strong Green (< -60),Live Strong Dot (Today),172.79,0.02704136050303029,17.445,0.86,0.17673,0.06755,Industrials
HXL,58.4,66.9,50.0,🟢 Strong Green (< -60),Live Strong Dot (Today),85.8,0.038988255944584466,18.986,2.31,0.13904999,0.05983,Industrials
UNH,57.8,76.0,39.6,🟢 Strong Green (< -60),Posted Strong Dot (Yesterday),375.01,0.07180603571581251,14.519,1.57,0.071329996,0.04871,Healthcare
ALRM,57.2,67.5,46.8,🟢 Strong Green (< -60),Posted Strong Dot (Yesterday),53.44,0.03821753542371689,16.411,0.51,0.15068,0.04991,Technology
ASTH,56.5,80.5,32.5,🟢 Strong Green (< -60),Posted Strong Dot (Yesterday),34.44,0.1281469197174297,12.625,3.31,0.03529,0.037550002,Healthcare
QTWO,54.6,66.2,42.9,🟢 Strong Green (< -60),Live Strong Dot (Today),56.13,0.054377620137283034,30.04,0.0,0.1336,0.04532,Technology
SYF,52.1,28.2,76.0,🟢 Strong Green (< -60),Live Strong Dot (Today),72.94,0.0,100.0,999.0,0.50219,0.02902,Financial Services
PCAR,51.6,63.0,40.3,🟢 Strong Green (< -60),Live Strong Dot (Today),111.31,0.03317392968963771,19.788,1.88,0.12024,0.041160002,Industrials
OZK,51.4,28.2,74.7,🟢 Strong Green (< -60),Live Strong Dot (Today),46.89,0.0,100.0,999.0,0.55609,0.016619999,Financial Services
BANF,51.1,28.2,74.0,🟢 Strong Green (< -60),Live Strong Dot (Today),108.71,0.0,100.0,999.0,0.50523,0.01729,Financial Services
AGO,50.7,42.2,59.1,🟢 Strong Green (< -60),Live Strong Dot (Today),69.49,0.00478548754480355,100.0,999.0,0.4264,0.01582,Financial Services
SSB,49.2,28.2,70.1,🟢 Strong Green (< -60),Live Strong Dot (Today),102.46,0.0,100.0,999.0,0.50514,0.014099999,Financial Services
PRK,48.5,28.2,68.8,🟢 Strong Green (< -60),Live Strong Dot (Today),181.68,0.0,100.0,999.0,0.46613997,0.01682,Financial Services
ZION,48.5,28.2,68.8,🟢 Strong Green (< -60),Live Strong Dot (Today),63.83,0.0,100.0,999.0,0.52116,0.01316,Financial Services
AUB,48.5,28.2,68.8,🟢 Strong Green (< -60),Live Strong Dot (Today),38.78,0.0,100.0,999.0,0.56057,0.01293,Financial Services
UNF,47.8,63.0,32.5,🟢 Strong Green (< -60),Live Strong Dot (Today),259.09,0.02105864123466722,15.718,0.0,0.044499997,0.03348,Industrials
AHR,47.8,63.0,32.5,🟢 Strong Green (< -60),Posted Strong Dot (Yesterday),52.31,0.03497995125381642,28.603,3.15,0.0683,0.02095,Real Estate
ABCB,47.6,28.2,66.9,🟢 Strong Green (< -60),Live Strong Dot (Today),82.29,0.0,100.0,999.0,0.50194,0.01364,Financial Services
AX,47.2,28.2,66.2,🟢 Strong Green (< -60),Live Strong Dot (Today),88.52,0.0,100.0,999.0,0.45029998,0.01791,Financial Services
PFS,46.6,28.2,64.9,🟢 Strong Green (< -60),Live Strong Dot (Today),22.84,0.0,100.0,999.0,0.5227,0.012460001,Financial Services
CURB,45.4,66.2,24.7,🟢 Strong Green (< -60),Live Strong Dot (Today),28.46,0.04648406809543708,28.016,3.31,0.19184,0.00973,Real Estate
MTB,45.2,28.2,62.3,🟢 Strong Green (< -60),Live Strong Dot (Today),221.19,0.0,100.0,999.0,0.45108002,0.01408,Financial Services
WSBC,45.2,28.2,62.3,🟢 Strong Green (< -60),Live Strong Dot (Today),38.66,0.0,100.0,999.0,0.48699,0.01286,Financial Services
PRVA,45.2,61.7,28.6,🟢 Strong Green (< -60),Live Strong Dot (Today),19.71,0.0379905188206134,38.112,0.0,0.018609999,0.02032,Healthcare
FBK,44.0,28.2,59.7,🟢 Strong Green (< -60),Live Strong Dot (Today),52.74,0.0,100.0,999.0,0.45556,0.013040001,Financial Services
WTFC,43.3,28.2,58.4,🟢 Strong Green (< -60),Live Strong Dot (Today),146.11,0.0,100.0,999.0,0.46085998,0.01254,Financial Services
VLY,42.0,28.2,55.8,🟢 Strong Green (< -60),Live Strong Dot (Today),13.08,0.0,100.0,999.0,0.46787998,0.01075,Financial Services
FNB,40.4,28.2,52.6,🟢 Strong Green (< -60),Live Strong Dot (Today),17.64,0.0,100.0,999.0,0.44671002,0.01199,Financial Services
FHB,39.8,28.2,51.3,🟢 Strong Green (< -60),Live Strong Dot (Today),25.25,0.0,100.0,999.0,0.43712002,0.012,Financial Services
RF,39.8,28.2,51.3,🟢 Strong Green (< -60),Live Strong Dot (Today),27.62,0.0,100.0,999.0,0.39314997,0.01393,Financial Services
FHN,39.1,28.2,50.0,🟢 Strong Green (< -60),Live Strong Dot (Today),23.46,0.0,100.0,999.0,0.41284,0.01288,Financial Services
PNFP,38.8,28.2,49.4,🟢 Strong Green (< -60),Live Strong Dot (Today),94.97,0.0,100.0,999.0,0.47018,0.0089300005,Financial Services
PNC,38.4,28.2,48.7,🟢 Strong Green (< -60),Live Strong Dot (Today),225.64,0.0,100.0,999.0,0.38689,0.01307,Financial Services
COF,38.4,28.2,48.7,🟢 Strong Green (< -60),Live Strong Dot (Today),200.2,0.0,100.0,999.0,0.33629,0.01523,Financial Services
WAFD,38.4,28.2,48.7,🟢 Strong Green (< -60),Live Strong Dot (Today),31.35,0.0,100.0,999.0,0.46126997,0.00944,Financial Services
BBT,38.2,28.2,48.1,🟢 Strong Green (< -60),Live Strong Dot (Today),28.19,0.0,100.0,999.0,0.46051997,0.00945,Financial Services
CASH,37.8,28.2,47.4,🟢 Strong Green (< -60),Live Strong Dot (Today),73.8,0.0,100.0,999.0,0.20522,0.024300002,Financial Services
GBCI,37.8,28.2,47.4,🟢 Strong Green (< -60),Posted Strong Dot (Yesterday),44.35,0.0,100.0,999.0,0.44305,0.010290001,Financial Services
BOH,37.2,28.2,46.1,🟢 Strong Green (< -60),Live Strong Dot (Today),71.65,0.0,100.0,999.0,0.44022,0.00991,Financial Services
USB,36.5,28.2,44.8,🟢 Strong Green (< -60),Live Strong Dot (Today),59.33,0.0,100.0,999.0,0.39646998,0.0116,Financial Services
ASB,35.8,28.2,43.5,🟢 Strong Green (< -60),Live Strong Dot (Today),29.37,0.0,100.0,999.0,0.41342998,0.01054,Financial Services
WAL,35.8,28.2,43.5,🟢 Strong Green (< -60),Live Strong Dot (Today),77.61,0.0,100.0,999.0,0.39363998,0.01091,Financial Services
TFC,35.6,28.2,42.9,🟢 Strong Green (< -60),Live Strong Dot (Today),47.66,0.0,100.0,999.0,0.39815,0.010620001,Financial Services
HBAN,35.2,28.2,42.2,🟢 Strong Green (< -60),Live Strong Dot (Today),15.64,0.0,100.0,999.0,0.41932,0.00982,Financial Services
LYG,34.2,28.2,40.3,🟢 Strong Green (< -60),Live Strong Dot (Today),5.77,0.0,100.0,999.0,0.44961,0.00558,Financial Services
KEY,33.6,28.2,39.0,🟢 Strong Green (< -60),Live Strong Dot (Today),20.61,0.0,100.0,999.0,0.3471,0.0107700005,Financial Services
BCS,32.3,28.2,36.4,🟢 Strong Green (< -60),Live Strong Dot (Today),24.81,0.0,100.0,999.0,0.42951,0.0047299997,Financial Services
LNC,32.1,61.0,3.2,🟢 Strong Green (< -60),Live Strong Dot (Today),41.69,0.25927341952028476,100.0,999.0,0.046079997,0.0028400002,Financial Services
BAC,32.0,28.2,35.7,🟢 Strong Green (< -60),Live Strong Dot (Today),56.7,0.0,100.0,999.0,0.38305,0.00969,Financial Services
CFG,30.4,28.2,32.5,🟢 Strong Green (< -60),Live Strong Dot (Today),65.53,0.0,100.0,999.0,0.35132998,0.0094,Financial Services
BKU,29.7,28.2,31.2,🟢 Strong Green (< -60),Live Strong Dot (Today),43.64,0.0,100.0,999.0,0.37060001,0.00778,Financial Services
NBHC,28.0,28.2,27.9,🟢 Strong Green (< -60),Live Strong Dot (Today),40.17,0.0,100.0,999.0,0.2857,0.00873,Financial Services
UBS,27.4,28.2,26.6,🟢 Strong Green (< -60),Live Strong Dot (Today),49.67,0.0,100.0,999.0,0.30999002,0.00566,Financial Services
ALLY,27.1,28.2,26.0,🟢 Strong Green (< -60),Live Strong Dot (Today),38.79,0.0,100.0,999.0,0.25270998,0.0074699996,Financial Services
