Ticker,Composite_Grade,Valuation_Rank,Quality_Rank,Floor Tier,Status,Close Price,FCF_Yield,EV_EBITDA,NetDebt_EBITDA,Op_Margin,ROA,Sector
BEKE,58.7,98.0,19.4,⚪ Standard (< 0),Confirmed (Previous),17.19,0.24194095150091469,-2.451,0.0,0.12332,0.02567,Real Estate
OTIS,57.6,46.9,68.4,🟢🟢 Deep Floor,Confirmed (Previous),71.13,0.057218068035995884,12.662,3.04,0.15133001,0.14249,Industrials
BAH,57.6,74.5,40.8,🟢 Oversold Floor,Confirmed (Previous),75.65,0.09810777173412004,9.876,2.88,0.09964,0.09193,Industrials
RMD,56.6,22.4,90.8,⚪ Standard (< 0),Confirmed (Previous),240.1,0.029329501019523016,14.973,0.0,0.30857,0.14002,Healthcare
SNY,56.1,65.3,46.9,🟢 Oversold Floor,Confirmed (Previous),44.36,0.06394585307972132,8.572,1.27,0.21033001,0.05093,Healthcare
LDOS,55.1,67.3,42.9,⚪ Standard (< 0),Live (Unfinished),123.61,0.07391814398852113,8.982,2.45,0.11715999,0.089099996,Technology
JKHY,54.6,27.6,81.6,⚪ Standard (< 0),Confirmed (Previous),167.3,0.033992058965020944,14.85,0.09,0.22503,0.12989001,Technology
META,54.6,13.3,95.9,⚪ Standard (< 0),Live (Unfinished),751.66,0.011255989158551352,17.664,0.2,0.34827,0.14591,Communication Services
DOCS,53.6,28.6,78.6,⚪ Standard (< 0),Confirmed (Previous),26.71,0.051035768954636455,19.283,0.0,0.21539,0.10949001,Healthcare
OLED,51.1,32.7,69.4,🟢🟢 Deep Floor,Confirmed (Previous),82.64,0.031438118568738176,12.067,0.0,0.35257998,0.06767,Technology
UHS,50.6,63.3,37.8,⚪ Standard (< 0),Confirmed (Previous),170.13,0.04727243693173771,5.855,1.9,0.1114,0.08321,Healthcare
MZTI,50.0,53.1,46.9,🟢🟢 Deep Floor,Confirmed (Previous),111.58,0.048427575300738,9.734,0.75,0.10899,0.10298,Consumer Defensive
SAP,47.4,16.3,78.6,⚪ Standard (< 0),Confirmed (Previous),220.89,0.03738416906406522,291.131,0.0,0.2762,0.0954,Technology
BSX,46.9,36.7,57.1,🟢🟢 Deep Floor,Confirmed (Previous),48.3,0.038513258715320034,13.304,2.12,0.22895999,0.06191,Healthcare
STE,45.4,36.7,54.1,⚪ Standard (< 0),Confirmed (Previous),231.93,0.039216256536133344,13.378,0.95,0.19153,0.06797,Healthcare
GEHC,43.9,54.1,33.7,⚪ Standard (< 0),Confirmed (Previous),71.23,0.052270489303305745,10.799,2.36,0.14976,0.05131,Healthcare
OPCH,41.8,61.2,22.4,⚪ Standard (< 0),Confirmed (Previous),23.45,0.0741034561951664,11.175,2.64,0.05903,0.061690003,Healthcare
PEGA,39.8,46.9,32.7,⚪ Standard (< 0),Live (Unfinished),33.74,0.09145929993574903,25.074,0.0,0.046040002,0.0907,Technology
DIS,38.8,33.7,43.9,⚪ Standard (< 0),Confirmed (Previous),107.55,0.026517721462411728,11.017,1.95,0.19301,0.048070002,Communication Services
DLB,37.8,43.9,31.6,🟢🟢 Deep Floor,Confirmed (Previous),61.56,0.06049794518399816,13.736,0.0,0.12548,0.05152,Industrials
KAI,35.8,23.5,48.0,⚪ Standard (< 0),Confirmed (Previous),299.14,0.03269034414611189,15.057,1.56,0.16839,0.06787,Industrials
TRMB,33.2,32.7,33.7,⚪ Standard (< 0),Live (Unfinished),57.85,0.050867516507260825,16.742,1.41,0.15134,0.04804,Technology
TSCO,33.2,26.5,39.8,🟢🟢 Deep Floor,Confirmed (Previous),34.9,0.0061362681607511575,11.974,3.27,0.120740004,0.07824,Consumer Cyclical
UFPI,27.6,41.8,13.3,🟢 Oversold Floor,Confirmed (Previous),84.16,0.02688648399697479,8.716,0.0,0.05508,0.04756,Basic Materials
CHWY,27.6,36.7,18.4,🟢 Oversold Floor,Confirmed (Previous),23.8,0.06115512358276723,18.252,1.27,0.024619998,0.06079,Consumer Cyclical
LNN,26.5,31.6,21.4,⚪ Standard (< 0),Live (Unfinished),114.25,0.035600188877372,13.585,0.0,0.115159996,0.04664,Industrials
OLLI,24.0,19.4,28.6,🟢 Oversold Floor,Live (Unfinished),84.25,0.023906380502566212,14.859,1.44,0.10815,0.067379996,Consumer Defensive
GWRE,19.9,10.2,29.6,⚪ Standard (< 0),Confirmed (Previous),204.75,0.028742016391065564,72.649,0.0,0.15159,0.03536,Technology
CSGP,13.3,18.4,8.2,🟢🟢 Deep Floor,Confirmed (Previous),32.07,0.03625900340838498,28.64,0.0,0.082159996,0.00466,Real Estate
FRPT,12.2,14.3,10.2,⚪ Standard (< 0),Confirmed (Previous),69.86,0.006925557842369896,15.104,0.74,0.07113,0.03486,Consumer Defensive
ARLO,11.8,20.4,3.1,⚪ Standard (< 0),Confirmed (Previous),13.15,0.04522961988742895,86.26,0.0,-0.035550002,0.0136899995,Industrials
