Ticker,Composite_Grade,Valuation_Rank,Quality_Rank,Floor Tier,Status,Close Price,FCF_Yield,EV_EBITDA,NetDebt_EBITDA,Op_Margin,ROA,Sector
WINA,60.4,22.1,98.8,🟢 Strong Green (< -60),Posted Strong Dot (Yesterday),291.26,0.03118851707097128,19.81,0.67,0.62101,0.78069997,Consumer Cyclical
LOW,59.3,50.0,68.6,🟢 Strong Green (< -60),Posted Strong Dot (Yesterday),191.36,0.0436997397950798,11.487,3.05,0.13365,0.12519,Consumer Cyclical
DBD,59.3,89.5,29.1,🟢 Strong Green (< -60),Posted Strong Dot (Yesterday),63.04,0.14733153548722291,6.481,1.82,0.082720004,0.05817,Technology
CCK,57.3,73.3,41.3,🟢 Strong Green (< -60),Posted Strong Dot (Yesterday),109.73,0.073188824950732,8.469,2.66,0.12595001,0.070989996,Consumer Cyclical
PEP,56.4,47.7,65.1,🟢 Strong Green (< -60),Live Strong Dot (Today),128.96,0.044486628155058355,11.67,2.25,0.16836001,0.08931,Consumer Defensive
SIGI,55.8,87.2,24.4,🟢 Strong Green (< -60),Posted Strong Dot (Yesterday),86.33,0.263697718879191,8.19,0.73,0.12693,0.02832,Financial Services
R,55.8,89.5,22.1,🟢 Strong Green (< -60),Posted Strong Dot (Yesterday),238.0,0.10446396434619669,6.238,2.96,0.08455,0.03893,Industrials
UNP,55.2,26.7,83.7,🟢 Strong Green (< -60),Live Strong Dot (Today),274.08,0.028992925111398157,14.96,2.26,0.40982,0.09274,Industrials
ROL,51.2,24.4,77.9,🟢 Strong Green (< -60),Posted Strong Dot (Yesterday),32.49,0.034313857099487685,19.235,1.16,0.18799,0.14061,Consumer Cyclical
MAT,48.8,82.6,15.1,🟢 Strong Green (< -60),Posted Strong Dot (Yesterday),13.08,0.1150359328442073,9.12,3.4,0.01323,0.04731,Consumer Cyclical
HD,48.8,33.7,64.0,🟢 Strong Green (< -60),Posted Strong Dot (Yesterday),296.72,0.03690890138653951,14.49,2.48,0.12858,0.121379994,Consumer Cyclical
JBSS,46.5,58.1,34.9,🟢 Strong Green (< -60),Posted Strong Dot (Yesterday),67.69,0.03710540068183734,7.92,0.95,0.041079998,0.08498,Consumer Defensive
CSX,44.2,19.8,68.6,🟢 Strong Green (< -60),Live Strong Dot (Today),46.92,0.022465115821666996,15.441,2.64,0.38424,0.07383,Industrials
BC,42.4,70.9,14.0,🟢 Strong Green (< -60),Posted Strong Dot (Yesterday),66.23,0.08627575635478481,10.432,3.32,0.06804,0.033800002,Consumer Cyclical
WM,40.7,26.7,54.7,🟢 Strong Green (< -60),Live Strong Dot (Today),208.45,0.028191558253813528,13.621,2.93,0.18986,0.06566,Industrials
NVST,40.1,61.6,18.6,🟢 Strong Green (< -60),Posted Strong Dot (Yesterday),23.82,0.07019603256303676,10.557,1.14,0.1039,0.03229,Healthcare
GOLF,37.2,15.1,59.3,🟢 Strong Green (< -60),Posted Strong Dot (Yesterday),82.95,0.009398716041896913,15.694,2.73,0.16048001,0.0825,Consumer Cyclical
JJSF,36.7,51.2,22.1,🟢 Strong Green (< -60),Posted Strong Dot (Yesterday),77.93,0.03970647885313558,10.173,0.83,0.10827,0.03621,Consumer Defensive
GPC,35.4,52.3,18.6,🟢 Strong Green (< -60),Live Strong Dot (Today),128.19,0.051747558128934674,11.625,2.97,0.06562,0.04481,Consumer Cyclical
SBUX,34.8,17.4,52.3,🟢 Strong Green (< -60),Posted Strong Dot (Yesterday),94.14,0.028892961862115336,22.361,3.34,0.12919,0.08022001,Consumer Cyclical
TSCO,34.3,24.4,44.2,🟢 Strong Green (< -60),Posted Strong Dot (Yesterday),32.29,0.006239715521563024,11.979,3.27,0.120740004,0.07824,Consumer Cyclical
HSIC,30.2,44.2,16.3,🟢 Strong Green (< -60),Posted Strong Dot (Yesterday),85.05,0.047164630593956994,13.612,3.39,0.057550002,0.043920003,Healthcare
TOST,29.0,12.8,45.3,🟢 Strong Green (< -60),Live Strong Dot (Today),29.44,0.027908220960604697,32.531,0.0,0.07442,0.08953,Technology
UMBF,25.5,2.3,48.8,🟢 Strong Green (< -60),Posted Strong Dot (Yesterday),133.85,0.0,100.0,999.0,0.51058,0.0130900005,Financial Services
SNDR,22.1,37.2,7.0,🟢 Strong Green (< -60),Live Strong Dot (Today),32.04,0.015497238204204431,9.69,0.12,0.04552,0.02221,Industrials
BROS,20.4,9.3,31.4,🟢 Strong Green (< -60),Live Strong Dot (Today),38.19,0.00025685668320021355,19.922,2.91,0.12876001,0.03788,Consumer Cyclical
AGYS,20.4,9.3,31.4,🟢 Strong Green (< -60),Live Strong Dot (Today),99.57,0.020381586146926672,56.232,0.0,0.11107001,0.05505,Technology
AHR,15.7,20.9,10.5,🟢 Strong Green (< -60),Live Strong Dot (Today),52.46,0.0347262797965399,28.447,3.15,0.0683,0.02095,Real Estate
