Ticker,Composite_Grade,Valuation_Rank,Quality_Rank,Floor Tier,Status,Close Price,FCF_Yield,EV_EBITDA,NetDebt_EBITDA,Op_Margin,ROA,Sector
KMB,57.1,45.2,69.0,🟢 Strong Green (< -60),Posted Strong Dot (Yesterday),99.09,0.02867776354430424,11.067,1.6,0.19002001,0.10195,Consumer Defensive
IBP,56.0,56.3,55.6,🟢 Strong Green (< -60),Live Strong Dot (Today),199.64,0.05448510836081199,12.619,1.67,0.122530006,0.108509995,Consumer Cyclical
DHI,56.0,70.6,41.3,🟢 Strong Green (< -60),Posted Strong Dot (Yesterday),139.41,0.06155691432174133,10.881,1.24,0.1299,0.06884,Consumer Cyclical
IDXX,56.0,13.5,98.4,🟢 Strong Green (< -60),Posted Strong Dot (Yesterday),509.56,0.02260093165291234,25.366,0.55,0.3498,0.27085,Healthcare
FNF,55.6,96.8,14.3,🟢 Strong Green (< -60),Posted Strong Dot (Yesterday),44.29,0.30680029543819687,5.737,0.32,0.10666,0.012309999,Financial Services
GEHC,53.6,66.7,40.5,🟢 Strong Green (< -60),Posted Strong Dot (Yesterday),64.25,0.05435902535293359,10.477,2.36,0.14976,0.05131,Healthcare
CRH,53.2,55.6,50.8,🟢 Strong Green (< -60),Posted Strong Dot (Yesterday),88.98,0.03461032803709308,9.91,2.17,0.19022,0.06061,Basic Materials
SWK,52.8,84.1,21.4,🟢 Strong Green (< -60),Live Strong Dot (Today),88.58,0.10608089850140047,10.048,2.58,0.08443,0.038,Industrials
DD,50.8,74.6,27.0,🟢 Strong Green (< -60),Live Strong Dot (Today),128.04,0.10613963925336348,11.903,0.91,0.14239,0.020669999,Basic Materials
BSX,50.0,41.3,58.7,🟢 Strong Green (< -60),Posted Strong Dot (Yesterday),45.05,0.038557153992562376,13.291,2.12,0.22895999,0.06191,Healthcare
PPG,50.0,60.3,39.7,🟢 Strong Green (< -60),Live Strong Dot (Today),104.89,0.047374138327947575,10.869,2.17,0.14016,0.060489997,Basic Materials
PHG,49.6,65.9,33.3,🟢 Strong Green (< -60),Posted Strong Dot (Yesterday),25.08,0.06276208558889732,12.435,2.35,0.13991,0.040689997,Healthcare
HWM,48.8,9.5,88.1,🟢 Strong Green (< -60),Posted Strong Dot (Yesterday),227.13,0.01328004491127324,33.536,1.47,0.28504,0.12815,Industrials
STE,48.0,41.3,54.8,🟢 Strong Green (< -60),Posted Strong Dot (Yesterday),213.66,0.038964488082989544,13.459,0.95,0.19153,0.06797,Healthcare
IP,47.2,88.9,5.6,🟢 Strong Green (< -60),Posted Strong Dot (Yesterday),34.25,0.09147180934980616,6.908,2.33,0.02298,0.01591,Consumer Cyclical
ROL,47.2,21.4,73.0,🟢 Strong Green (< -60),Posted Strong Dot (Yesterday),35.31,0.030879420492703875,19.947,1.16,0.18799,0.14061,Consumer Cyclical
COO,46.8,50.0,43.7,🟢 Strong Green (< -60),Live Strong Dot (Today),53.27,0.053570865354900715,13.708,2.84,0.20822,0.02735,Healthcare
RPM,46.4,41.3,51.6,🟢 Strong Green (< -60),Posted Strong Dot (Yesterday),100.81,0.03739188184668061,12.936,2.2,0.15307,0.07626,Basic Materials
EW,46.4,15.9,77.0,🟢 Strong Green (< -60),Live Strong Dot (Today),85.74,0.02493725684924695,23.026,0.0,0.29839,0.083680004,Healthcare
CHD,45.2,35.7,54.8,🟢 Strong Green (< -60),Posted Strong Dot (Yesterday),94.58,0.04189743120497247,18.151,1.6,0.18065001,0.07873,Consumer Defensive
LIN,44.8,19.0,70.6,🟢 Strong Green (< -60),Live Strong Dot (Today),462.96,0.019496018049813445,17.225,1.67,0.28119,0.07164,Basic Materials
DOV,44.4,34.9,54.0,🟢 Strong Green (< -60),Live Strong Dot (Today),188.97,0.03561703393647371,14.12,0.79,0.18691999,0.07061,Industrials
FTV,44.0,46.8,41.3,🟢 Strong Green (< -60),Posted Strong Dot (Yesterday),55.19,0.05508358694790405,16.428,2.61,0.19137,0.03295,Technology
SW,43.2,73.8,12.7,🟢 Strong Green (< -60),Posted Strong Dot (Yesterday),43.75,0.052994531465711724,7.956,2.95,0.05466,0.02621,Consumer Cyclical
BCPC,42.8,19.0,66.7,🟢 Strong Green (< -60),Posted Strong Dot (Yesterday),166.83,0.025595141463057195,19.94,0.38,0.20853001,0.08234999,Basic Materials
CVCO,42.4,36.5,48.4,🟢 Strong Green (< -60),Posted Strong Dot (Yesterday),535.67,0.03975662904641398,15.432,0.0,0.09846,0.09636,Consumer Cyclical
KWR,40.1,55.6,24.6,🟢 Strong Green (< -60),Live Strong Dot (Today),154.57,0.04884272631497187,11.959,2.68,0.091280006,0.040960003,Basic Materials
BOOT,39.6,32.5,46.8,🟢 Strong Green (< -60),Posted Strong Dot (Yesterday),142.84,0.003262112220100997,11.727,1.72,0.12776,0.08156,Consumer Cyclical
UFPI,38.1,54.0,22.2,🟢 Strong Green (< -60),Posted Strong Dot (Yesterday),81.03,0.02593382579857478,9.052,0.0,0.05508,0.04756,Basic Materials
CSW,38.1,15.1,61.1,🟢 Strong Green (< -60),Posted Strong Dot (Yesterday),293.13,0.015394272611246788,19.546,3.06,0.22886999,0.06889,Industrials
SKY,38.1,42.1,34.1,🟢 Strong Green (< -60),Posted Strong Dot (Yesterday),83.76,0.040099672663608296,13.774,0.0,0.08486,0.06903,Consumer Cyclical
THO,37.3,65.1,9.5,🟢 Strong Green (< -60),Posted Strong Dot (Yesterday),73.48,0.03993121131710729,8.125,1.04,0.03452,0.02232,Consumer Cyclical
LHX,32.2,33.3,31.0,🟢 Strong Green (< -60),Live Strong Dot (Today),249.66,0.034609334898770786,13.98,2.29,0.12566,0.04384,Industrials
CASY,30.6,25.4,35.7,🟢 Strong Green (< -60),Posted Strong Dot (Yesterday),621.61,0.023193016415204437,15.384,1.51,0.065,0.07912,Consumer Cyclical
RTX,30.2,29.4,31.0,🟢 Strong Green (< -60),Live Strong Dot (Today),195.5,0.03749715053247268,18.61,1.92,0.12696,0.04212,Industrials
PRK,28.2,2.4,54.0,🟢 Strong Green (< -60),Posted Strong Dot (Yesterday),187.58,0.0,100.0,999.0,0.46613997,0.01682,Financial Services
ICUI,27.4,42.1,12.7,🟢 Strong Green (< -60),Posted Strong Dot (Yesterday),157.6,0.0419588393060143,14.972,3.02,0.075279996,0.01932,Healthcare
FBK,27.0,2.4,51.6,🟢 Strong Green (< -60),Posted Strong Dot (Yesterday),55.16,0.0,100.0,999.0,0.45556,0.013040001,Financial Services
PEN,20.6,7.9,33.3,🟢 Strong Green (< -60),Posted Strong Dot (Yesterday),319.86,0.012844058619442243,59.216,0.0,0.105220005,0.064169995,Healthcare
BROS,18.6,8.7,28.6,🟢 Strong Green (< -60),Posted Strong Dot (Yesterday),44.05,0.0002335449956512479,21.443,2.91,0.12876001,0.03788,Consumer Cyclical
UNF,18.2,22.2,14.3,🟢 Strong Green (< -60),Posted Strong Dot (Yesterday),270.07,0.020414127600104616,16.224,0.0,0.044499997,0.03348,Industrials
SUPN,13.9,26.2,1.6,🟢 Strong Green (< -60),Posted Strong Dot (Yesterday),41.49,0.03520335353575591,18.723,0.0,-0.02485,0.0038800002,Healthcare
VCEL,11.9,15.1,8.7,🟢 Strong Green (< -60),Posted Strong Dot (Yesterday),39.6,0.027309179927897036,63.061,0.0,0.0056,0.02429,Healthcare
